run_id	n_simulations	c2st_metric_mean
484cc77a-c9bf-4121-8b23-2171c90b5137	200	0.8587095141410828
9c0132de-e504-4c71-9d48-a9ea03510b66	500	0.7616487741470337
930c880f-b8d2-43b1-a0d8-6f089e6b7e82	1000	0.7419085502624512
ccf806a9-d3db-4005-b415-660faf82b8e4	10000	0.7628558278083801
22c48a3c-d417-4c8e-a510-6629a1ec2303	100000	0.7582349181175232
c8b921e4-73c7-43fb-af89-d4c98bfcd31f	20	0.9993881583213806
9519df9c-775e-4b56-a740-2bed7e7541a8	50	0.9877673983573914
3591ba17-bca0-42ff-baa3-3d8dc9cdfe0a	100	0.9377418756484985
f58fa139-06ce-43fa-8316-e13fc291c21c	200	0.8228606581687927
a2d120c2-60c4-472c-a17e-a08c9e968a9e	500	0.7880265116691589
e8a0f866-8120-478b-ab0b-67a082d935df	1000	0.7651941776275635
71312029-47fc-4389-b466-3e53ffe99f91	10000	0.7394992709159851
0e4bc7ce-3200-4e44-967c-5f6cd1600bf7	100000	0.7474480867385864
6c5a7863-50b2-405f-b14d-b73f30d0bdb2	20	0.9989833831787109
95031dcf-9d40-4ef3-b408-8b05cf1029d0	50	0.9959152340888977
99f5dbe4-3df5-46a7-aa4f-6556f7536c71	100	0.9420627951622009
f59a4df9-7d1d-4fb2-86c4-669df963c776	200	0.8464846014976501
b714ce24-b8b3-443a-ae22-f42a64aaa3d8	500	0.8463040590286255
be13a834-1575-41a1-aa68-06e62cf33132	1000	0.8259145617485046
528cd765-2360-48f9-b56b-5861f13ca60c	10000	0.7853114008903503
9499859e-6408-4237-a127-26f77d99148c	100000	0.7589423060417175
